NOVANAID	XUTM	YUTM	DEPTH	PEJL	DATO	BERELAG	ID
103.1653_1	484564.88	6193933.47	74.0	20.190000000000001	07-02-2009		103.1653_1
102.873_1	473187.16	6185044.93	27.5	42.750000000000000	07-02-2009		102.873_1
93.795_1	466894.93	6212321.69	71.0	42.880000000000003	07-03-2009		93.795_1
86.2056_2	512022.04	6218296.33	70.0	62.579999999999998	07-03-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	62.310000000000002	07-03-2009		86.2056_1
83.1175_1	470368.9	6214848.63	72.25	48.310000000000002	07-03-2009		83.1175_1
83.1175_1	470368.9	6214848.63	72.25	48.270000000000003	07-03-2009		83.1175_1
114.1631_1	503115.0	6181106.0	6.7	52.509999999999998	07-03-2009		114.1631_1
105.374_1	525476.16	6199845.5	20.0	77.969999999999999	07-03-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	39.219999999999999	07-03-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	20.020000000000000	07-03-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	20.129999999999999	07-03-2009		103.1653_1
102.873_1	473187.16	6185044.93	27.5	42.670000000000002	07-03-2009		102.873_1
93.795_1	466894.93	6212321.69	71.0	42.979999999999997	07-04-2009		93.795_1
86.2056_2	512022.04	6218296.33	70.0	62.549999999999997	07-04-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	62.280000000000001	07-04-2009		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.469999999999999	07-04-2009		114.1631_1
114.1631_1	503115.0	6181106.0	6.7	52.460000000000001	07-04-2009		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	42.520000000000003	07-04-2009		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.500000000000000	07-04-2009		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.939999999999998	07-04-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	39.240000000000002	07-04-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.980000000000000	07-04-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	20.079999999999998	07-04-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	29.149999999999999	07-04-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.810000000000002	07-04-2009		102.873_1
93.795_1	466894.93	6212321.69	71.0	43.060000000000002	07-05-2009		93.795_1
86.2056_1	512022.04	6218296.33	146.0	62.060000000000002	07-05-2009		86.2056_1
114.1618_6	498159.59	6180672.07	2.5	41.609999999999999	07-05-2009		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.309999999999999	07-05-2009		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.900000000000006	07-05-2009		105.374_1
103.1653_2	484564.88	6193933.47	28.0	19.910000000000000	07-05-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	20.010000000000002	07-05-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.960000000000001	07-05-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.729999999999997	07-05-2009		102.873_1
102.873_1	473187.16	6185044.93	27.5	42.719999999999999	07-05-2009		102.873_1
86.2056_2	512022.04	6218296.33	70.0	62.109999999999999	07-06-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.829999999999998	07-06-2009		86.2056_1
86.2056_1	512022.04	6218296.33	146.0	61.820000000000000	07-06-2009		86.2056_1
83.1175_1	470368.9	6214848.63	72.25	47.310000000000002	07-06-2009		83.1175_1
83.1175_1	470368.9	6214848.63	72.25	47.289999999999999	07-06-2009		83.1175_1
114.1631_1	503115.0	6181106.0	6.7	52.240000000000002	07-06-2009		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	41.289999999999999	07-06-2009		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	41.270000000000003	07-06-2009		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.050000000000001	07-06-2009		113.111_1
113.111_1	488011.0	6181004.0	21.5	28.039999999999999	07-06-2009		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.840000000000003	07-06-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.520000000000003	07-06-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.760000000000002	07-06-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.840000000000000	07-06-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.789999999999999	07-06-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.689999999999998	07-06-2009		102.873_1
102.873_1	473187.16	6185044.93	27.5	42.680000000000000	07-06-2009		102.873_1
93.1062_3	470686.67	6206881.71	111.0	20.550000000000001	07-07-2009		93.1062_3
93.1062_2	470686.67	6206881.71	127.0	20.500000000000000	07-07-2009		93.1062_2
86.2056_2	512022.04	6218296.33	70.0	61.869999999999997	07-07-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.500000000000000	07-07-2009		86.2056_1
86.2056_1	512022.04	6218296.33	146.0	61.490000000000002	07-07-2009		86.2056_1
83.1175_1	470368.9	6214848.63	72.25	47.159999999999997	07-07-2009		83.1175_1
83.1175_1	470368.9	6214848.63	72.25	47.149999999999999	07-07-2009		83.1175_1
114.1631_1	503115.0	6181106.0	6.7	52.130000000000003	07-07-2009		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	40.899999999999999	07-07-2009		114.1618_6
113.111_1	488011.0	6181004.0	21.5	27.789999999999999	07-07-2009		113.111_1
113.111_1	488011.0	6181004.0	21.5	27.780000000000001	07-07-2009		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.810000000000002	07-07-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.280000000000001	07-07-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.629999999999999	07-07-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.680000000000000	07-07-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.609999999999999	07-07-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.590000000000003	07-07-2009		102.873_1
93.1062_3	470686.67	6206881.71	111.0	20.850000000000001	07-08-2009		93.1062_3
93.1062_2	470686.67	6206881.71	127.0	20.699999999999999	07-08-2009		93.1062_2
93.1062_2	470686.67	6206881.71	127.0	20.699999999999999	07-08-2009		93.1062_2
86.2056_2	512022.04	6218296.33	70.0	61.960000000000001	07-08-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.659999999999997	07-08-2009		86.2056_1
83.1175_1	470368.9	6214848.63	72.25	47.100000000000001	07-08-2009		83.1175_1
83.1175_1	470368.9	6214848.63	72.25	47.090000000000003	07-08-2009		83.1175_1
114.1631_1	503115.0	6181106.0	6.7	52.250000000000000	07-08-2009		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	40.799999999999997	07-08-2009		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	40.799999999999997	07-08-2009		114.1618_6
113.111_1	488011.0	6181004.0	21.5	27.760000000000002	07-08-2009		113.111_1
113.111_1	488011.0	6181004.0	21.5	27.760000000000002	07-08-2009		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.750000000000000	07-08-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.659999999999997	07-08-2009		104.2190_1
103.1653_1	484564.88	6193933.47	74.0	19.620000000000001	07-08-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.489999999999998	07-08-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.380000000000003	07-08-2009		102.873_1
93.1062_3	470686.67	6206881.71	111.0	20.969999999999999	07-09-2009		93.1062_3
86.2056_2	512022.04	6218296.33	70.0	62.030000000000001	07-09-2009		86.2056_2
86.2056_2	512022.04	6218296.33	70.0	62.020000000000003	07-09-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.799999999999997	07-09-2009		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.460000000000001	07-09-2009		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	40.710000000000001	07-09-2009		114.1618_6
113.111_1	488011.0	6181004.0	21.5	27.780000000000001	07-09-2009		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.680000000000007	07-09-2009		105.374_1
104.1995_2	509335.0	6198836.0	51.0	49.070000000000000	07-09-2009		104.1995_2
104.1995_1	509335.0	6198836.0	57.0	49.090000000000003	07-09-2009		104.1995_1
104.1994_6	509761.0	6198862.0	4.5	49.869999999999997	07-09-2009		104.1994_6
104.1994_5	509761.0	6198862.0	12.95	49.869999999999997	07-09-2009		104.1994_5
104.1994_4	509761.0	6198862.0	20.7	49.890000000000001	07-09-2009		104.1994_4
103.1653_2	484564.88	6193933.47	28.0	19.710000000000001	07-09-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.750000000000000	07-09-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.520000000000000	07-09-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.159999999999997	07-09-2009		102.873_1
93.1063_3	468657.5	6213358.6	61.0	43.060000000000002	07-10-2009		93.1063_3
93.1063_2	468657.5	6213358.6	85.0	43.039999999999999	07-10-2009		93.1063_2
93.1063_1	468657.5	6213358.6	92.0	42.840000000000003	07-10-2009		93.1063_1
93.1062_2	470686.67	6206881.71	127.0	20.719999999999999	07-10-2009		93.1062_2
86.2056_2	512022.04	6218296.33	70.0	62.060000000000002	07-10-2009		86.2056_2
86.2056_2	512022.04	6218296.33	70.0	62.049999999999997	07-10-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.869999999999997	07-10-2009		86.2056_1
83.1702_1	469008.2	6215061.6	17.7	48.109999999999999	07-10-2009		83.1702_1
114.1736_6	497537.0	6180768.0	27.1	40.700000000000003	07-10-2009		114.1736_6
114.1736_23	497537.0	6180768.0	13.0	40.689999999999998	07-10-2009		114.1736_23
114.1736_1	497537.0	6180768.0	39.5	40.719999999999999	07-10-2009		114.1736_1
114.1631_1	503115.0	6181106.0	6.7	52.500000000000000	07-10-2009		114.1631_1
103.1653_2	484564.88	6193933.47	28.0	19.710000000000001	07-10-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.770000000000000	07-10-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.510000000000002	07-10-2009		103.1542_1
86.2056_2	512022.04	6218296.33	70.0	62.070000000000000	07-11-2009		86.2056_2
86.2056_2	512022.04	6218296.33	70.0	62.070000000000000	07-11-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.909999999999997	07-11-2009		86.2056_1
86.2056_1	512022.04	6218296.33	146.0	61.899999999999999	07-11-2009		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.530000000000001	07-11-2009		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	40.979999999999997	07-11-2009		114.1618_6
105.374_1	525476.16	6199845.5	20.0	77.540000000000006	07-11-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.960000000000001	07-11-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.940000000000001	07-11-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	20.020000000000000	07-11-2009		103.1653_1
103.1653_1	484564.88	6193933.47	74.0	20.020000000000000	07-11-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.660000000000000	07-11-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.090000000000003	07-11-2009		102.873_1
93.1062_2	470686.67	6206881.71	127.0	20.840000000000000	07-12-2009		93.1062_2
93.1062_2	470686.67	6206881.71	127.0	20.840000000000000	07-12-2009		93.1062_2
86.2056_1	512022.04	6218296.33	146.0	62.079999999999998	07-12-2009		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.820000000000000	07-12-2009		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	42.570000000000000	07-12-2009		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	42.490000000000002	07-12-2009		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.609999999999999	07-12-2009		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.310000000000002	07-12-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	20.300000000000001	07-12-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	20.399999999999999	07-12-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	29.270000000000000	07-12-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.020000000000003	07-12-2009		102.873_1
93.795_1	466894.93	6212321.69	71.0	42.859999999999999	08-01-2009		93.795_1
86.2056_2	512022.04	6218296.33	70.0	62.630000000000003	08-01-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	62.329999999999998	08-01-2009		86.2056_1
83.1175_1	470368.9	6214848.63	72.25	48.140000000000001	08-01-2009		83.1175_1
114.1631_1	503115.0	6181106.0	6.7	52.450000000000003	08-01-2009		114.1631_1
105.374_1	525476.16	6199845.5	20.0	78.120000000000005	08-01-2009		105.374_1
105.374_1	525476.16	6199845.5	20.0	78.099999999999994	08-01-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	39.229999999999997	08-01-2009		104.2190_1
104.2190_1	498971.0	6186450.0	8.5	39.219999999999999	08-01-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	20.020000000000000	08-01-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	20.120000000000001	08-01-2009		103.1653_1
102.873_1	473187.16	6185044.93	27.5	42.439999999999998	08-01-2009		102.873_1
93.795_1	466894.93	6212321.69	71.0	42.810000000000002	08-02-2009		93.795_1
86.2056_2	512022.04	6218296.33	70.0	62.649999999999999	08-02-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	62.369999999999997	08-02-2009		86.2056_1
83.1175_1	470368.9	6214848.63	72.25	48.200000000000003	08-02-2009		83.1175_1
114.1631_1	503115.0	6181106.0	6.7	52.530000000000001	08-02-2009		114.1631_1
105.374_1	525476.16	6199845.5	20.0	78.030000000000001	08-02-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	39.240000000000002	08-02-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	20.100000000000001	08-02-2009		103.1653_2
103.1653_2	484564.88	6193933.47	28.0	20.090000000000000	08-02-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	20.219999999999999	08-02-2009		103.1653_1
103.1653_1	484564.88	6193933.47	74.0	20.210000000000001	08-02-2009		103.1653_1
102.873_1	473187.16	6185044.93	27.5	42.649999999999999	08-02-2009		102.873_1
93.795_1	466894.93	6212321.69	71.0	42.859999999999999	08-03-2009		93.795_1
86.2056_2	512022.04	6218296.33	70.0	62.609999999999999	08-03-2009		86.2056_2
86.2056_2	512022.04	6218296.33	70.0	62.609999999999999	08-03-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	62.340000000000003	08-03-2009		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.630000000000003	08-03-2009		114.1631_1
105.374_1	525476.16	6199845.5	20.0	77.980000000000004	08-03-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	39.250000000000000	08-03-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	20.039999999999999	08-03-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	20.149999999999999	08-03-2009		103.1653_1
102.873_1	473187.16	6185044.93	27.5	42.789999999999999	08-03-2009		102.873_1
94.2865_1	483367.0	6205773.0	26.25	14.300000000000001	08-04-2009		94.2865_1
93.795_1	466894.93	6212321.69	71.0	42.990000000000002	08-04-2009		93.795_1
93.795_1	466894.93	6212321.69	71.0	42.990000000000002	08-04-2009		93.795_1
86.2056_2	512022.04	6218296.33	70.0	62.549999999999997	08-04-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	62.280000000000001	08-04-2009		86.2056_1
83.1175_1	470368.9	6214848.63	72.25	48.350000000000001	08-04-2009		83.1175_1
83.1175_1	470368.9	6214848.63	72.25	48.340000000000003	08-04-2009		83.1175_1
114.1631_1	503115.0	6181106.0	6.7	52.469999999999999	08-04-2009		114.1631_1
105.374_1	525476.16	6199845.5	20.0	77.930000000000007	08-04-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	39.219999999999999	08-04-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.969999999999999	08-04-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	20.070000000000000	08-04-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	29.129999999999999	08-04-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.789999999999999	08-04-2009		102.873_1
94.2869_1	490184.0	6206328.0	28.5	35.850000000000001	08-05-2009		94.2869_1
86.2056_2	512022.04	6218296.33	70.0	62.399999999999999	08-05-2009		86.2056_2
86.2056_2	512022.04	6218296.33	70.0	62.399999999999999	08-05-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	62.060000000000002	08-05-2009		86.2056_1
83.1175_1	470368.9	6214848.63	72.25	48.359999999999999	08-05-2009		83.1175_1
83.1175_1	470368.9	6214848.63	72.25	48.340000000000003	08-05-2009		83.1175_1
114.1631_1	503115.0	6181106.0	6.7	52.409999999999997	08-05-2009		114.1631_1
114.1631_1	503115.0	6181106.0	6.7	52.399999999999999	08-05-2009		114.1631_1
105.374_1	525476.16	6199845.5	20.0	77.900000000000006	08-05-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	39.049999999999997	08-05-2009		104.2190_1
104.2190_1	498971.0	6186450.0	8.5	39.039999999999999	08-05-2009		104.2190_1
103.1685_1	487998.0	6189979.4	32.0	19.800000000000001	08-05-2009		103.1685_1
103.1653_2	484564.88	6193933.47	28.0	19.899999999999999	08-05-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	20.010000000000002	08-05-2009		103.1653_1
103.1653_1	484564.88	6193933.47	74.0	20.000000000000000	08-05-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.949999999999999	08-05-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.710000000000001	08-05-2009		102.873_1
86.2056_2	512022.04	6218296.33	70.0	62.100000000000001	08-06-2009		86.2056_2
86.2056_2	512022.04	6218296.33	70.0	62.100000000000001	08-06-2009		86.2056_2
83.1175_1	470368.9	6214848.63	72.25	47.280000000000001	08-06-2009		83.1175_1
114.2044_1	505591.0	6184165.0	15.0	49.119999999999997	08-06-2009		114.2044_1
114.1631_1	503115.0	6181106.0	6.7	52.229999999999997	08-06-2009		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	41.259999999999998	08-06-2009		114.1618_6
105.374_1	525476.16	6199845.5	20.0	77.849999999999994	08-06-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.630000000000003	08-06-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.750000000000000	08-06-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.829999999999998	08-06-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.780000000000001	08-06-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.630000000000003	08-06-2009		102.873_1
93.1062_3	470686.67	6206881.71	111.0	20.579999999999998	08-07-2009		93.1062_3
93.1062_2	470686.67	6206881.71	127.0	20.550000000000001	08-07-2009		93.1062_2
86.2056_2	512022.04	6218296.33	70.0	61.899999999999999	08-07-2009		86.2056_2
84.2700_1	482559.0	6221610.0	19.0	33.820000000000000	08-07-2009		84.2700_1
84.1964_1	482507.0	6221609.0	18.0	33.710000000000001	08-07-2009		84.1964_1
84.1963_1	482554.0	6221610.0	18.0	33.729999999999997	08-07-2009		84.1963_1
114.1618_6	498159.59	6180672.07	2.5	40.899999999999999	08-07-2009		114.1618_6
105.374_1	525476.16	6199845.5	20.0	77.810000000000002	08-07-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.390000000000001	08-07-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.620000000000001	08-07-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.670000000000002	08-07-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.600000000000001	08-07-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.570000000000000	08-07-2009		102.873_1
93.1062_3	470686.67	6206881.71	111.0	20.850000000000001	08-08-2009		93.1062_3
93.1062_2	470686.67	6206881.71	127.0	20.710000000000001	08-08-2009		93.1062_2
86.2056_1	512022.04	6218296.33	146.0	61.659999999999997	08-08-2009		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.289999999999999	08-08-2009		114.1631_1
114.1631_1	503115.0	6181106.0	6.7	52.250000000000000	08-08-2009		114.1631_1
105.374_1	525476.16	6199845.5	20.0	77.750000000000000	08-08-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.659999999999997	08-08-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.570000000000000	08-08-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.620000000000001	08-08-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.489999999999998	08-08-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.380000000000003	08-08-2009		102.873_1
93.1206_1	469353.0	6201559.0	3.65	5.340000000000000	08-09-2009		93.1206_1
93.1203_1	469296.0	6201797.0	3.65	5.690000000000000	08-09-2009		93.1203_1
93.1201_1	469197.0	6201926.0	3.65	5.740000000000000	08-09-2009		93.1201_1
93.1062_3	470686.67	6206881.71	111.0	20.980000000000000	08-09-2009		93.1062_3
93.1062_2	470686.67	6206881.71	127.0	20.719999999999999	08-09-2009		93.1062_2
86.2056_2	512022.04	6218296.33	70.0	62.030000000000001	08-09-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.799999999999997	08-09-2009		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.450000000000003	08-09-2009		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	40.789999999999999	08-09-2009		114.1618_6
113.111_1	488011.0	6181004.0	21.5	27.809999999999999	08-09-2009		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.680000000000007	08-09-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.840000000000003	08-09-2009		104.2190_1
104.2190_1	498971.0	6186450.0	8.5	38.820000000000000	08-09-2009		104.2190_1
104.1994_6	509761.0	6198862.0	4.5	49.869999999999997	08-09-2009		104.1994_6
104.1994_5	509761.0	6198862.0	12.95	49.869999999999997	08-09-2009		104.1994_5
104.1994_4	509761.0	6198862.0	20.7	49.880000000000003	08-09-2009		104.1994_4
104.1993_6	509895.0	6198405.0	3.4	50.340000000000003	08-09-2009		104.1993_6
104.1993_5	509895.0	6198405.0	5.2	50.340000000000003	08-09-2009		104.1993_5
104.1993_4	509895.0	6198405.0	9.2	50.340000000000003	08-09-2009		104.1993_4
